review_id,title_translated,content_translated
ccd08941a424da255f315203f1ddcf74,Very good,Delivery on time and everything correct
3496162fdd9b0e695760e15ece9b28f6,HIGHLY RECOMMEND,Product delivered within the agreed period and product within the specifications of the offer.
5eaea38d05e6ac902677e4168b152473,Horrible,Too bad!! They packed it folded and that's why when you fill it it's hard to unmold!! Terrible... I am dissatisfied with the product... Disappointed.
82613c31f0fe1bab2faa8f2895f80417,I recommend,"delivery took a little too long, I was already apprehensive because the deadline was running out, but I loved the product"
b5f1ecee3ada2c5b5fa05ca47b576bbc,super dissatisfied customer,"I want to inform you that I think it is disrespectful to final consumption to wait for something that has already been paid for and not delivered, please resolve this urgent situation or I will be calling my LAWYER."
b33b089bad9db4387fd5825334403185,I recommend,good product and arrived on time
be08b76d3c2eb8a401c2af7fc8f66ff5,,
982f2d0436c522bf79e87c3407b19e92,VERY SATISFIED,"LOVED THE PRODUCT, DELIVERY MADE WITHIN THE EXPECTED TIME"
fa0564acf6469e703a848bccd7be6de9,Kit Abstem Stop Drinking,I recommend. Product came before the deadline.
28c43a94f1334f326fd97c7a35c6925d,excellent,Thank you for your attention and the product was delivered on time and I recommend anyone to buy from the Lannister site ois it is fast and reliable.
0393945717e951a578c353eefb9cfec3,Lannister Provisions!,Several delays and the product with absurd delay!! Awaiting action from lannister.com
02dc5a8add0c667ea45517223264defa,,My daughter loved the cards.
2f43ae8448bbbad2adf12515864d3b5b,I loved my product!,Quality product and well packaged!
861909eaf297088a9f5fe9b9eaaa0d9e,excellent!,very beautiful!
2b52328dfe916ac1c0ce0f4f556b80d8,Very good.,"It arrived quickly, even before the date."
07a75f39519fd418662c22716aa1668d,highly recommend,"very good, arrived very quickly, the material I already know because I already ordered the same product the second time."
4bb47f4207ccaab109c2541166334f43,Canceled the purchase,"They simply canceled the purchase and didn't even try to give an explanation or reach a result that was satisfactory for both parties, I don't recommend it."
f82a3f505297731598827a88b691bc39,Fast delivery,I received the product days after I bought it!
07b1c03fe5c794c4e45585e3bfeb1412,Perfect!!,"Perfect product, the same as in the ad and very good quality, I recommend!"
8d53aac69cf5478f532388447c92a4ab,It takes too long,dreadful deadline
67a82fab284b84ea0b756091fb0f9cca,Very good,"It arrived safely, before the deadline."
bf3851061be7ca78f29c373cc132d074,bad,"order placed and paid on 08/06/2018, and still not delivered"
d7571afbf0e50bced611a2318c3d9961,OK product,Product was delivered ahead of schedule and met expectations as described in the product
7c5a7e5e91085eae354ab6acfbeeee28,OK,He meets
61906afd83bf8cf700be6214ea530198,OK,Within the time limit. OK
79c0ebe1059e91e04bd88d9e112040e8,Fast and reliable.,Very fast store. Product exactly as advertised.
06a062247925c3473e4903bb35d6ab32,excellent,excellent
ba4958b7bc4b5a45cbf56a3d40a4ca5c,Do,Great product and arrived in no time
beb4176127609b78853793b5ef4a9e87,I recommend it though...,"The product arrived on time, according to what is in the photo, but the map is not complete, some parts do not appear... I did not like it."
272fc41adf54bd3253f114816d009ed4,positive,I haven't tested it yet
056b3ad0eea6283fb5d5671ef40d2a0d,Complaint,"The delivery was correct, but you delivered twice and my card was passed twice, I want to see how we can solve this, because I don't need 2
I'm waiting"
26124485eb65352bc77582d95d902387,product close to expiry,Product with less than two months to expire.
69dd338f88a1312dc8b8a3258417b02e,Very good,"Arrived ahead of schedule, well packaged and as expected"
2387313fc12ab019ca71e086faf30679,Wonderful,"Exceeded our expectations, beautiful backpack, very roomy. Super recommend the backpack is top!"
38597374654799c5cc314b322a52b331,All very well,The order came correctly and on time.
086ad7abbcdbc9ae50ca73e7a3a0379a,Excellent,Always the best delivery time is satisfaction with the product
3114e2e14dee34d172d262e8da63b0d1,delivery on time,I received the product before the deadline. restart website
707a4c2adc47f99577de107167bfb0e8,Congratulations,Product delivered on time.
68c03344e7b9dfbd9f0c9e09b8ad7a68,Everything perfect note 10.,"Keep it up, you've gained a customer."
eba375fa5fe6f3dc7ca2aa6682b46170,sensational,"great product, good finish. For those who are starting to study the universe, especially students, it is a great tool. I have made several studies with the aid of the telescope."
afbef7d05202865c6b8b3532514e90bf,I highly recommend,"Super recommend, arrived before the estimated time."
d80458d49691046cabaf5a2d1bc5dc1b,I highly recommend Americana,"very good product, but very small."
6651137a2147af9a57fc1b578a945d35,Excellent,Excellent
24c9a4ca9cad71b63876ead9f925bd37,I recommend,all right
25aa9015efadcd1123a8239124864e7c,No,Not received
945e2bb67977898a141f968106afbf3d,a pig in a poke,Photo does not match the product. Although it contains measurements that do not give an idea of ​​​​the size of the product.
986bbdcb6870c09cffb2dc3050616bd2,highly recommend,"I received the product on time and in excellent condition.
quality recommend to everyone."
300c9383efed65eb15c18ff0e0458128,Do not buy from this store,"Good afternoon
The product I ordered has not arrived! Only the invoice arrived in the mail. Absurd!!!
My niece received an envelope addressed to me from the post office, when I opened it I only had the invoice"
dd093426fbb6f0b57411d21c0423a5c0,Defective product,Memory card does not work. On the cell phone it appears as corrupted and on the computer it is not even recognized.
bf2f1411251c3f9acefbaa3be4df3ab1,Very good,Product delivered ahead of schedule.
3f5e7ef78bea760867a16a5343970374,Defect less than 30 days,"In just a few days of use, the rug began to shed hair and fray at the edges!"
4b814eb24462fdac115316eeda7cae5c,Great,Product of very good quality and arrived before the deadline which is even better.
034b380b1f9d6b1a24b4e56c47ccfc29,excellent,excellent
c41eced4fcfe076df550ae9141e75478,great product,"Came with a crumpled side, I suggest changing the carrier. Unfortunately, I wasn't the one who received it. But the product seems to be of great quality. It was an excellent purchase."
29c0d151bde8ee9dbc8ea670cbbd9031,Average,SAC is crap
8190f1160a7b900b908369bd17fc3160,Excellent,Very nice and beautiful product!
af34015412b6c00f7f144ee3526243cb,defect product,The product is not working
b0b7574aa9bd9f122850fab1e57e1cf0,Attentive seller,"The product was not delivered on the first attempt, probably due to a failure by the Post Office. After being returned to the seller, I received the order in two days, after AB Araujo got in touch"
f5becf505f78437b97c853619eb38c00,OK,excellent
42a3a3e2b79465364e24f6f4c642bc23,In parts,"I have been a customer for years, but there are always discrepancies and problems with delivery, it appears as a product delivered, but only 1 product was delivered, I am waiting for a solution!"
b228c865265acc833f0de3447b5981a4,rebound,the product arrived before the deadline. very good.
56cc8909494bd4658d0e2639c8c6f87b,excellent,"product better than I imagine perfect, great finish, super recommend ... the delivery was very fast then arrived much earlier than expected .."
e05b19bcdb0e8e1b91bb2fc0227cfc57,Great,"I had doubts because of the comments, but the product arrived in great condition in the box"
10ce12fd0932585f9da7d600ae851337,Product doesn't work,I sent email requesting support to make the product work
60240c42a75b8063cd6697712c080df6,,"I picked it up at the post office, I paid the postage and they won't deliver it to me. I didn't like the attitude."
7177b0d791beb900ab8906e728b29455,casio watch delivered,"And the second purchase I make on this site and all delivered on time even with the truckers' strike
Congratulations to the company 👏🏽👏🏽👏🏽"
b6565ed2645dc2ff422586156b0b057f,Scissors 5.5,Excellent quality.
ebd8b0bcf90095b22f3a93fb88b14791,highly recommend,always the best service and delivery time
4ed340ad75943a552c6900263a315e67,I received it came perfect,Great product highly recommend
39045bb90f910d52ba9c2a13147285e1,highly recommend,The product arrived ahead of schedule.
42c7c0f58f315c40f44f1487ad7cc799,Excellent,Excellent
43cc8fa0046e3d3889268e994d440b3b,Great,"The name on the controller does not match the one purchased, which is the PFC HD2, but everything works perfectly."
a8cf0ae69badd34710e2f571430c4d74,I recall,"Delivery ahead of schedule, product exactly as shown in the photo, quality, I recommend."
6c15fc00ab4ac19a3aa355dad9112394,wrong model,"In the photo the model is sh013, I received a sh012"
215487b3108c4474e3a978d4e62e2e31,I recommend,arrived in the expected time
7cd56e0f2e63f1f7a23e9cb11c87ce0a,ORDER MISSING DEFECTIVE,"MY ORDER CAME IN THE CORRECT DEADLINE BUT IT CAME MISSING, AND DEFECTIVE SO MUCH THAT I EVEN HAVE PHOTOS PROOFING THIS I COUNTED THE PIECES AND IT CAME MISSING OVER 100 PIECES I HAVE COMPLAINED AND I WILL NEVER BUY AGAIN"
bde2fde57648146f8c926aa4c123bf4d,great sticker,Wonderful product super fast seller super recommend
a85010525d8a6bd928f9e0fafb8bbfae,Does what it advertises.,"All right as disclosed, the product arrives without surprises."
5c56f70a2de1e8c81e6b544b52d71640,good,good
42e0c465f3521d287caba73f70819470,Failed to translate,product as requested
121f3cb54f5b57cb600ebed2d6cb9823,excellent,"product arrived in good condition, and the quality is far superior to some that I have already bought, you can see that it is much more resistant"
fd71d8ca7e9c2872702256cd808d8915,The screws didn't come,"I haven't used it yet, but I give it 3 stars because the screws didn't come."
e23aeb0db21c9d603790e7d5f37138b1,Excellent,"The product arrived ahead of schedule, and came correct. Highly recommend!!!"
d08b5a8b52f56acf9d172b407f544e4d,Attention,"On the computer it looks bigger, for those who want a more compact wallet will like it.
I liked it, but I thought it would be bigger."
c54d1c008c98715814db5f4076d6e564,Great store,"Excellent product with fast delivery, arrived before the cell itself."
40d9d874d1d6fc2ade057e386effb7d9,Excellent,Ball show arrived before the deadline and the device is great
50c4627e14cfaaa8f504f77e1b2bab0f,All very well.,"The order was delivered very quickly, it came very well protected. I recommend the store."
269a272c8a08415222b8404c2113227f,Did not meet the deadline,"The deadline has expired and I still haven't received the product, not even a satisfaction."
2f2b7e1caca93d34d13a39d53f8a6e60,Excellent,"First time I bought a contact lens from stark and I loved it, because I bought it at an optician and it took a long time for delivery. Very good 👏👏👏"
7e66c5b7cb63403c571b52ac85c47137,Great product.,Product arrived perfect. Delivered much before the deadline.
046b608d9f8cec16149abf7c4f27f900,I highly recommend great,"I liked the product, the deadline was exact and the price, very good.
I always compared"
7bf86cad2c4976cb70cf8869d8bce462,Delivered before the deadline,Original product
9ada1209537d764f18ae7803186f82bc,I RECOMMEND,ONLY PROBLEM AND THE DELAY
b891ac590ac732ccd0ef95b533102e64,great,"arrived earlier than expected, even with the strike.
Perfect packaging for a gift and I didn't even ask for it."
9b27ecb1f3f5cd5f982f4b03f383e301,I still haven't received the product,Still on delivery date
075cc5d4196aa32b678890bc48e79210,Excellent...,I am very happy with what I bought and the delivery was very fast!
935da26f4092ac6bebb47dddb7a718cf,Towel rack,Simple but very good towel rack.
aa7225f3533d45645782a2c4c6ed721b,Very good,I loved the product
1ee0867aa8a9aa0fcbad09877f0fe544,As advertised,Beauty. As advertised.
45a2ab56cc7840f34d0a03e99800e96c,FAST DELIVERY,"FAST DELIVERY, VERY BEAUTIFUL PRODUCT"
4f09a83bbe530ff4cca0c75a2ab0d7c7,I loved,"I loved it, I recommend it, it arrived earlier than expected, I was very happy and I'm going to buy it to resell it, I highly recommend it, congratulations and thank you very much"
1cff169938927ffb0a12e47398ca63f5,They are excellent!!,"It's the third cube I've purchased from targaryen via stark, and all three arrived as they were supposed to well ahead of schedule."
7d1c34a10094d5f0b74f0da398f60246,I recommend,"Product as advertised, very fast delivery."
c73b48bf62087ea26eb3d3121c938871,I recommend,Very comfortable
b10623fc1e55ea09bab96a0336046d4d,worst possible,"I bought one thing and received another, I already sent an email and so far no one has contacted me."
a702be82da1dd738df5c2c937637b994,cookware set,"I liked buying in the store, the product was delivered on time and I was able to follow the entire process after the purchase, such as issuing the invoice and I could even track where the product was."
1a50fd9477b067f640b6465c4f9ea701,Product delivered,I recommend the store.
30d2eb24bdb6d31fff108367b8a2d64f,I recommend,good product for the price.
2ac001436562c8aea94745da1c90e463,Very good,Very good product
d5055f6c07d172fdb8292369f4509efb,Excellent,Excellent product store note thousand
3a1e0835d23872917c1e8d6bb041dfbb,I definitely recommend,"The super easy payment method, and the product arrived well before the expected date. I was very satisfied with the service provided."
